 ---
book	text	lemmata
194	anarvā kṣeti dadhate suvīryam	anarvan kṣi dhā su vīrya
194	sa tūtāva na enam aśnoti aṁhatiḥ	tad tu na enad aś aṃhati
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	śakema tvā samidham sādhayā dhiyaḥ	śak tvad samindh sādhay dhī
194	tve devāḥ haviḥ adanti āhutam	tvad deva havis ad āhu
194	tvam ādityān ā vaha tān hi uśmasi	tvad āditya ā vah tad hi vaś
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	bharāma idhmam kṛṇavāmā havīṁṣi te	bhṛ idhma kṛ havis tvad
194	citayantaḥ parvaṇāparvaṇā vayam	citay parvan parvan mad
194	jīvātave prataram sādhayā dhiyaḥ	jīvātu prataram sādhay dhī
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	viśām gopāḥ asya caranti jantavaḥ	viś gopā idam car jantu
194	dvipat ca yat uta catuṣpat aktubhiḥ	dvipad ca yad uta catuṣpada aktu
194	citraḥ praketaḥ uṣasaḥ mahān asi	citra praketa uṣas mahat as
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	tvam adhvaryuḥ uta hotā asi pūrvyaḥ	tvad adhvaryu uta hotṛ as pūrvya
194	praśāstā potā januṣā purohitaḥ	praśāstṛ potṛ janus purohita
194	viśvā vidvān ārtvijyā dhīra puṣyasi	viśva vid ārtvijya dhīra puṣ
194	agne sakhye mā riṣāmā vayam tava	agni sakhi mā riṣ mad tvad
194	yaḥ viśvataḥ supratīkaḥ sadṛṅ asi	yad viśvatas su pratīka sadṛś as
194	dūre cit san taLit iva ati rocase	dūra cit as taḍit iva ati ruc
194	rātryāḥ cit andhaḥ ati deva paśyasi	rātri cit andhas ati deva paś
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	pūrvaḥ devāḥ bhavatu sunvataḥ rathaḥ	pūrva deva bhū su ratha
194	asmākam śaṁsaḥ abhi astu dūḍhyaḥ	mad śaṃsa abhi as dūḍhī
194	tat ā jānīta uta puṣyatā vacaḥ	tad ā jñā uta puṣ vacas
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	vadhaiḥ duḥśaṁsān apa dūḍhyaḥ jahi	vadha duḥśaṃsa apa dūḍhī hā
194	dūre vā ye anti vā ke cit atriṇaḥ	dūra vā yad anti vā kaścit atrin
194	athā yajñāya gṛṇate sugam kṛdhi	atha yajña gṛ suga kṛ
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	yat ayukthāḥ aruṣā rohitā rathe	yat yuj aruṣa rohita ratha
194	vātajūtā vṛṣabhasya iva te ravaḥ	vāta jū vṛṣabha iva tvad rava
194	āt invasi vaninaḥ dhūmaketunā	āt inv vanin dhūma ketu
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	adha svanāt uta bibhyuḥ patatriṇaḥ	adha svana uta bhī patatrin
194	drapsāḥ yat te yavasādaḥ vi asthiran	drapsa yat tvad yavasād vi sthā
194	sugam tat te tāvakebhyaḥ rathebhyaḥ	suga tad tvad tāvaka ratha
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	ayam mitrasya varuṇasya dhāyase	idam mitra varuṇa dhāyas
194	avayātām marutām heLaḥ adbhutaḥ	dhāyas marut heḍa adbhuta
194	mṛLā su naḥ bhūtu eṣām manaḥ punar	mṛḍ su mad bhū idam manas punar
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	devaḥ devānām asi mitraḥ adbhutaḥ	deva deva as mitra adbhuta
194	vasuḥ vasūnām asi cāruḥ adhvare	vasu vasu as cāru adhvara
194	śarman syāma tava saprathastame	śarman as tvad saprathastama
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	tat te bhadram yat samiddhaḥ sve dame	tad tvad bhadra yat samindh sva dama
194	somāhutaḥ jarase mṛLayattamaḥ	soma āhu jṛ mṛḍayattama
194	dadhāsi ratnam draviṇam ca dāśuṣe	dhā ratna draviṇa ca dāś
194	agne sakhye mā riṣāmā vayam tava	agni sakhya mā riṣ mad tvad
194	yasmai tvam sudraviṇaḥ dadāśaḥ	yad tvad su draviṇas dāś
194	anāgāstvam adite sarvatātā	anāgāstva aditi sarvatāti
194	yam bhadreṇa śavasā codayāsi	yad bhadra śavas coday
194	prajāvatā rādhasā te syāma	prajāvat rādhas tad as
194	sa tvam agne saubhagatvasya vidvān	tad tvad agni saubhaga tva vid
194	asmākam āyuḥ pra tira iha deva	mad āyus pra tṛ iha deva
194	tat naḥ mitraḥ varuṇaḥ māmahantām	tad mad mitra varuṇa mah
194	aditiḥ sindhuḥ pṛthivī uta dyauḥ	aditi sindhu pṛthivī uta div
 ---
195	dve virūpe carataḥ svarthe	dvi virūpa car su artha
195	anyānyā vatsam upa dhāpayete	anya anya vatsa upa dhāpay
195	hariḥ anyasyām bhavati svadhāvān	hari anya bhū svadhāvat
195	śukraḥ anyasyām dadṛśe suvarcāḥ	śukra anya dṛś su varcas
195	daśa imam tvaṣTuḥ janayanta garbham	daśan idam tvaṣṭṛ janay garbha
195	atandrāsaḥ yuvatayaḥ vibhṛtram	atandra yuvati vibhṛtra
195	tigmānīkam svayaśasam janeṣu	tigma anīka sva yaśas jana
195	virocamānam pari sīm nayanti	viruc pari sīm nī
195	trīṇi jānā pari bhūṣanti asya	tri jāna pari bhūṣ idam
195	samudre ekam divi ekam apsu	samudra eka div eka ap
195	pūrvām anu pra diśam pārthivānām	pūrva anu pra diś pārthiva
195	ṛtūn praśāsat vi dadhau anuṣThu	ṛtu praśās vi anuṣṭhu
195	kaḥ imam vaḥ niṇyam ā ciketa	ka idam tvad niṇya ā cit
195	vatsaḥ mātṛṛḥ janayata svadhābhiḥ	vatsa mātṛ janay svadhā
195	bahvīnām garbhaḥ apasām upasthāt	bahu garbha apas upastha
195	mahān kaviḥ niḥ carati svadhāvān	mahat kavi niḥ car svadhāvat
195	āviṣTyaḥ vardhate cāruḥ āsu	āviṣṭya vṛdh cāru idam
195	jihmānām ūrdhvaḥ svayaśāḥ upasthe	jihma ūrdhva sva yaśas upastha
195	ubhe tvaṣTuḥ bibhyatuḥ jāyamānāt	ubh tvaṣṭṛ bhī jan
195	pratīcī siṁham prati joṣayete	pratyañc siṃha prati joṣay
195	ubhe bhadre joṣayete na mene	ubh bhadra joṣay na menā
195	gāvaḥ na vāśrāḥ upa tasthuḥ evaiḥ	go na vāśra upa sthā eva
195	sa dakṣāṇām dakṣapatiḥ babhūva	tad dakṣa dakṣa pati bhū
195	añjanti yam dakṣiṇataḥ havirbhiḥ	añj yad dakṣiṇatas havis
195	ut yaṁyamīti savitā iva bāhū	ud yaṃyam savitṛ iva bāhu
195	ubhe sicau yatate bhīmaḥ ṛñjan	ubh sic yat bhīma ṛj
195	ut śukram atkam ajate simasmāt	ud śukra atka aj sima
195	navā mātṛbhyaḥ vasanā jahāti	nava mātṛ vasana hā
195	tveṣam rūpam kṛṇute uttaram yat	tveṣa rūpa kṛ uttara yad
195	sampṛñcānaḥ sadane gobhiḥ adbhiḥ	sampṛc sadana go ap
195	kaviḥ budhnam pari marmṛjyate dhīḥ	kavi budhna pari marmṛj dhī
195	sā devatātā samitiḥ babhūva	tad devatāti samiti bhū
195	uru te jrayaḥ pari eti budhnam	uru tvad jrayas pari i budhna
195	virocamānam mahiṣasya dhāma	viruc mahiṣa dhāman
195	viśvebhiḥ agne svayaśobhiḥ iddhaḥ	viśva agni sva yaśas indh
195	adabdhebhiḥ pāyubhiḥ pāhi asmān	adabdha pāyu pā mad
195	dhanvan srotaḥ kṛṇute gātum ūrmim	dhanvan srotas kṛ gātu ūrmi
195	śukraiḥ ūrmibhiḥ abhi nakṣati kṣām	śukra ūrmi abhi nakṣ kṣā
195	viśvā sanāni jaThareṣu dhatte	viśva sana jaṭhara dhā
195	antar navāsu carati prasūṣu	antar nava car prasū
195	evā naḥ agne samidhā vṛdhānaḥ	eva mad agni samidh vṛdh
195	revat pāvaka śravase vi bhāhi	revat pāvaka śravas vi bhā
195	tat naḥ mitraḥ varuṇaḥ māmahantām	tad mad mitra varuṇa mah
195	aditiḥ sindhuḥ pṛthivī uta dyauḥ	aditi sindhu pṛthivī uta div
 ---
196	sa pratnathā sahasā jāyamānaḥ	tad pratnathā sahas jan
196	sadyaḥ kāvyāni baT adhatta viśvā	sadyas kāvya baṭ dhā viśva
196	āpaḥ ca mitram dhiṣaṇā ca sādhan	ap ca mitra dhiṣaṇā ca sādh
196	devāḥ agnim dhārayan draviṇodām	deva agni dhāray draviṇas dā
196	sa pūrvayā nividā kavyatā āyoḥ	tad pūrva nivid kavya tā āyu
196	imāḥ prajāḥ ajanayat manūnām	idam prajā janay manu
196	vivasvatā cakṣasā dyām apaḥ ca	vivasvant cakṣas div ap ca
196	devāḥ agnim dhārayan draviṇodām	deva agni dhāray draviṇas dā
196	tam īLata prathamam yajñasādham	tad īḍ prathama yajñasādh
196	viśaḥ ārīḥ āhutam ṛñjasānam	viś ārya āhu ṛj
196	ūrjaḥ putram bharatam sṛpradānum	ūrj putra bharata sṛpra dānu
196	devāḥ agnim dhārayan draviṇodām	deva agni dhāray draviṇas dā
196	sa mātariśvā puruvārapuṣTiḥ	tad mātariśvan puru vāra puṣṭi
196	vidat gātum tanayāya svarvit	vid gātu tanaya svar vid
196	viśām gopāḥ janitā rodasyoḥ	viś gopā janitṛ rodasī
196	devāḥ agnim dhārayan draviṇodām	deva agni dhāray draviṇas dā
196	naktoṣāsā varṇam āmemyāne	naktoṣāsā varṇa āmemy
196	dhāpayete śiśum ekam samīcī	dhāpay śiśu eka samyañc
196	dyāvākṣāmā rukmaḥ antar vi bhāti	dyāvākṣam rukma antar vi bhā
196	devāḥ agnim dhārayan draviṇodām	deva agni dhāray draviṇas dā
196	rāyaḥ budhnaḥ saṁgamanaḥ vasūnām	rai budhna saṃgamana vasu
196	yajñasya ketuḥ manmasādhanaḥ veḥ	yajña ketu manman sādhana vi
196	amṛtatvam rakṣamāṇāsaḥ enam	amṛta tva rakṣ enad
196	devāḥ agnim dhārayan draviṇodām	deva agni dhāray draviṇas dā
196	nū ca purā ca sadanam rayīṇām	nu ca pura ca sadana rayi
196	jātasya ca jāyamānasya ca kṣām	jan ca jan ca kṣā
196	sataḥ ca gopām bhavataḥ ca bhūreḥ	as ca gopā bhū ca bhūri
196	devāḥ agnim dhārayan draviṇodām	deva agni dhāray draviṇas dā
196	draviṇodāḥ draviṇasaḥ turasya	draviṇas dā draviṇas tura
196	draviṇodāḥ sanarasya pra yaṁsat	draviṇas dā sa nara pra yam
196	draviṇodāḥ vīravatīm iṣam naḥ	draviṇas dā vīravat iṣ mad
196	draviṇodāḥ rāsate dīrgham āyuḥ	draviṇas dā rā dīrgha āyus
196	evā naḥ agne samidhā vṛdhānaḥ	eva mad agni samidh vṛdh
196	revat pāvaka śravase vi bhāhi	revat pāvaka śravas vi bhā
196	tat naḥ mitraḥ varuṇaḥ māmahantām	tad mad mitra varuṇa mah
196	aditiḥ sindhuḥ pṛthivī uta dyauḥ	aditi sindhu pṛthivī uta div
 ---
197	apa naḥ śośucat agham	apa mad śośuc agha
197	agne śuśugdhi ā rayim	agni śuc ā rayi
197	apa naḥ śośucat agham	apa mad śośuc agha
197	sukṣetriyā sugātuyā	sukṣetriyā sugātuyā
197	vasūyā ca yajāmahe	vasūyā ca yaj
197	apa naḥ śośucat agham	apa mad śośuc agha
197	pra yat bhandiṣThaḥ eṣām	pra yat bhandiṣṭha idam
197	pra asmākāsaḥ ca sūrayaḥ	pra asmāka ca sūri
197	apa naḥ śośucat agham	apa mad śośuc agha
197	pra yat te agne sūrayaḥ	pra yat tad agni sūri
197	jāyemahi pra te vayam	jan pra tad mad
197	apa naḥ śośucat agham	apa mad śośuc agha
197	pra yat agneḥ sahasvataḥ	pra yat agni sahasvat
197	viśvataḥ yanti bhānavaḥ	viśvatas i bhānu
197	apa naḥ śośucat agham	apa mad śośuc agha
197	tvam hi viśvatomukha	tvad hi viśvatomukha
197	viśvataḥ paribhūḥ asi	viśvatas paribhū as
197	apa naḥ śośucat agham	apa mad śośuc agha
197	dviṣaḥ naḥ viśvatomukha	dviṣ mad viśvatomukha
197	ati nāvā iva pāraya	ati nau iva pāray
197	apa naḥ śośucat agham	apa mad śośuc agha
197	sa naḥ sindhum iva nāvayā	tad mad sindhu iva nāvā
197	ati parṣā svastaye	ati pṛ svasti
197	apa naḥ śośucat agham	apa mad śośuc agha
 ---
198	vaiśvānarasya sumatau syāma	vaiśvānara sumati as
198	rājā hi kam bhuvanānām abhiśrīḥ	rājan hi kaṃ bhuvana abhiśrī
198	itaḥ jātaḥ viśvam idam vi caṣTe	itas jan viśva idam vi cakṣ
198	vaiśvānaraḥ yatate sūryeṇa	vaiśvānara yat sūrya
198	pṛṣTaḥ divi pṛṣTaḥ agniḥ pṛthivyām	pracch div pracch agni pṛthivī
198	pṛṣTaḥ viśvāḥ oṣadhīḥ ā viveśa	pracch viśva oṣadhi ā viś
198	vaiśvānaraḥ sahasā pṛṣTaḥ agniḥ	vaiśvānara sahas pracch agni
198	sa naḥ divā sa riṣaḥ pātu naktam	tad mad divā tad riṣ pā nakta
198	vaiśvānara tava tat satyam astu	vaiśvānara tvad tad satya as
198	asmān rāyaḥ maghavānaḥ sacantām	mad rai maghavan sac
198	tat naḥ mitraḥ varuṇaḥ māmahantām	tad mad mitra varuṇa mah
198	aditiḥ sindhuḥ pṛthivī uta dyauḥ	aditi sindhu pṛthivī uta div
 ---
199	jātavedase sunavāma somam	jātavedas su soma
199	arātīyataḥ ni dahāti vedaḥ	arātīy ni dah vedas
199	sa naḥ parṣat ati durgāṇi viśvā	tad mad pṛ ati durga viśva
199	nāvā iva sindhum duritā ati agniḥ	nau iva sindhu durita ati agni
 ---
1100	sa yaḥ vṛṣā vṛṣṇyebhiḥ samokāḥ	tad yad vṛṣan vṛṣṇya samokas
1100	mahaḥ divaḥ pṛthivyāḥ ca samrāT	mah div pṛthivī ca samrāj
1100	satīnasatvā havyaḥ bhareṣu	satīna satvan hu bhara
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	yasya anāptaḥ sūryasya iva yāmaḥ	yad an āp sūrya iva yāma
1100	bharebhare vṛtrahā śuṣmaḥ asti	bhara bhara vṛtra han śuṣma as
1100	vṛṣantamaḥ sakhibhiḥ svebhiḥ evaiḥ	vṛṣantama sakhi sva eva
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	divaḥ na yasya retasaḥ dughānāḥ	div na yad retas duh
1100	panthāsaḥ yanti śavasā aparītāḥ	pathin i śavas a parī
1100	taraddveṣāḥ sāsahiḥ pauṁsyebhiḥ	tṛ dveṣas sāsahi pauṃsya
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	saḥ aṅgirobhiḥ aṅgirastamaḥ bhūt	tad aṅgiras aṅgirastama bhū
1100	vṛṣā vṛṣabhiḥ sakhibhiḥ sakhā san	vṛṣan vṛṣan sakhi sakhi as
1100	ṛgmibhiḥ ṛgmī gātubhiḥ jyeṣThaḥ	ṛgmin ṛgmin gātu jyeṣṭha
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	sa sūnubhiḥ na rudrebhiḥ ṛbhvā	tad sūnu na rudra ṛbhvas
1100	nṛṣāhye sāsahvān amitrān	nṛṣāhya sah amitra
1100	sanīLebhiḥ śravasyāni tūrvan	sanīḍa śravasya tūrv
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	sa manyumīḥ samadanasya kartā	tad manyumī samadana kṛ
1100	asmākebhiḥ nṛbhiḥ sūryam sanat	asmāka nṛ sūrya san
1100	asmin ahan satpatiḥ puruhūtaḥ	idam ahar satpati puru hvā
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	tam ūtayaḥ raṇayan śūrasātau	tad ūti raṇay śūrasāti
1100	tam kṣemasya kṣitayaḥ kṛṇvata trām	tad kṣema kṣiti kṛ trā
1100	sa viśvasya karuṇasya īśe ekaḥ	tad viśva karuṇa īś eka
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	tam apsanta śavasaḥ utsaveṣu	tad śavas utsava
1100	naraḥ naram avase tam dhanāya	nṛ nṛ avas tad dhana
1100	saḥ andhe cit tamasi jyotiḥ vidat	tad andha cit tamas jyotis vid
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	sa savyena yamati vrādhataḥ cit	tad savya yam vrādh cit
1100	sa dakṣiṇe saṁgṛbhītā kṛtāni	tad dakṣiṇa saṃgrah kṛta
1100	sa kīriṇā cit sanitā dhanāni	tad kīri cit san dhana
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	sa grāmebhiḥ sanitā sa rathebhiḥ	tad grāma san tad ratha
1100	vide viśvābhiḥ kṛṣTibhiḥ nu adya	vid viśva kṛṣṭi nu adya
1100	sa pauṁsyebhiḥ abhibhūḥ aśastīḥ	tad pauṃsya abhibhū aśasti
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	sa jāmibhiḥ yat samajāti mīLhe	tad jāmi yat samaj mīḍha
1100	ajāmibhiḥ vā puruhūtaḥ evaiḥ	a jāmi vā puruhūta eva
1100	apām tokasya tanayasya jeṣe	ap toka tanaya jeṣa
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	sa vajrabhṛt dasyuhā bhīmaḥ ugraḥ	tad vajrabhṛt dasyu han bhīma ugra
1100	sahasracetāḥ śatanīthaḥ ṛbhvā	sahasra cetas śata nīthā ṛbhvan
1100	camrīṣaḥ na śavasā pāñcajanyaḥ	camrīṣa na śavas pāñcajanya
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	tasya vajraḥ krandati smat svarṣāḥ	tad vajra krand smat svarṣā
1100	divaḥ na tveṣaḥ ravathaḥ śimīvān	div na tveṣa ravatha śimīvat
1100	tam sacante sanayaḥ tam dhanāni	tad sac sani tad dhana
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvat mad bhū indra ūti
1100	yasya ajasram śavasā mānam uktham	yad ajasra śavas māna uktha
1100	paribhujat rodasī viśvataḥ sīm	paribhuj rodas viśvatas sīm
1100	sa pāriṣat kratubhiḥ mandasānaḥ	tad pṛ kratu mand
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvant mad bhū indra ūti
1100	na yasya devāḥ devatā na martāḥ	na yad deva devatā na marta
1100	āpaḥ cana śavasaḥ antam āpuḥ	ap cana śavas anta āp
1100	sa prarikvā tvakṣasā kṣmaḥ divaḥ ca	tad prarikvan tvakṣas kṣam div ca
1100	marutvān naḥ bhavatu indraḥ ūtī	marutvant mad bhū indra ūti
1100	rohit śyāvā sumadaṁśuḥ lalāmīḥ	rohit śyāva sumat aṃśu lalāma
1100	dyukṣā rāye ṛjarāśvasya	dyukṣa rai ṛjrāśva
1100	vṛṣaṇvantam bibhratī dhūrṣu ratham	vṛṣaṇvat bhṛ dhur ratha
1100	mandrā ciketa nāhuṣīṣu vikṣu	mandra cit nāhuṣa viś
1100	etat tyat te indra vṛṣṇe uktham	etad tya tvad indra vṛṣan uktha
1100	vārṣāgirāḥ abhi gṛṇanti rādhaḥ	vārṣāgira abhi gṛ rādhas
1100	ṛjrāśvaḥ praṣTibhiḥ ambarīṣaḥ	ṛjrāśva praṣṭi ambarīṣa
1100	sahadevaḥ bhayamānaḥ surādhāḥ	sahadeva bhayamāna surādhas
1100	dasyūn śimyūn ca puruhūtaḥ evaiḥ	dasyu śimyu ca puruhūta eva
1100	hatvā pṛthivyām śarvā ni barhīt	han pṛthivī śaru ni bṛṃh
1100	sanat kṣetram sakhibhiḥ śvitnyebhiḥ	san kṣetra sakhi śvitnya
1100	sanat sūryam sanat apaḥ suvajraḥ	san sūrya san ap su vajra
1100	viśvāhā indraḥ adhivaktā naḥ astu	viśvāhā indra adhivaktṛ mad as
1100	aparihvṛtāḥ sanuyāma vājam	aparihvṛta san vāja
1100	tat naḥ mitraḥ varuṇaḥ māmahantām	tad mad mitra varuṇa mah
1100	aditiḥ sindhuḥ pṛthivī uta dyauḥ	aditi sindhu pṛthivī uta div
 ---
1101	pra mandine pitumat arcatā vacaḥ	pra mandin pitumat arc vacas
1101	yaḥ kṛṣṇagarbhāḥ nirahan ṛjiśvanā	yad kṛṣṇa garbha nirhan ṛjiśvan
1101	avasyavaḥ vṛṣaṇam vajradakṣiṇam	avasyu vṛṣan vajra dakṣiṇa
1101	marutvantam sakhyāya havāmahe	marutvant sakhya hvā
1101	yaḥ vyaṁsam jāhṛṣāṇena manyunā	yad vyaṃsa hṛṣ manyu
1101	yaḥ śambaram yaḥ ahan piprum avratam	yad śambara yad han pipru avrata
1101	indraḥ yaḥ śuṣṇam aśuṣam ni āvṛṇak	indra yad śuṣṇa aśuṣa ni āvṛj
1101	marutvantam sakhyāya havāmahe	marutvant sakhya hvā
1101	yasya dyāvāpṛthivī pauṁsyam mahat	yad dyāvāpṛthivī pauṃsya mahat
1101	yasya vrate varuṇaḥ yasya sūryaḥ	yad vrata varuṇa yad sūrya
1101	yasya indrasya sindhavaḥ saścati vratam	yad indra sindhu sac vrata
1101	marutvantam sakhyāya havāmahe	marutvant sakhya hvā
1101	yaḥ aśvānām yaḥ gavām gopatiḥ vaśī	yad aśva yad go gopati vaśin
1101	yaḥ āritaḥ karmaṇikarmaṇi sthiraḥ	yad ār karman karman sthira
1101	vīLoḥ cit indraḥ yaḥ asunvataḥ vadhaḥ	vīḍu cit indra yad a su vadha
1101	marutvantam sakhyāya havāmahe	marutvant sakhya hvā
1101	yaḥ viśvasya jagataḥ prāṇataḥ patiḥ	yad viśva jagant prāṇ pati
1101	yaḥ brahmaṇe prathamaḥ gāḥ avindat	yad brahman prathama go vid
1101	indraḥ yaḥ dasyūn adharān avātirat	indra yad dasyu adhara avatṛ
1101	marutvantam sakhyāya havāmahe	marutvant sakhya hvā
1101	yaḥ śūrebhiḥ havyaḥ yaḥ ca bhīrubhiḥ	yad śūra hvā yad ca bhīru
1101	yaḥ dhāvadbhiḥ hūyate yaḥ ca jigyubhiḥ	yad dhāv hvā yad ca jigyu
1101	indram yam viśvā bhuvanā abhi saṁdadhuḥ	indra yad viśva bhuvana abhi saṃdhā
1101	marutvantam sakhyāya havāmahe	marutvant sakhya hvā
1101	rudrāṇām eti pradiśā vicakṣaṇaḥ	rudra i pradiś vicakṣaṇa
1101	rudrebhiḥ yoṣā tanute pṛthu jrayaḥ	rudra yoṣā tan pṛthu jrayas
1101	indram manīṣā abhi arcati śrutam	indra manīṣā abhi arc śru
1101	marutvantam sakhyāya havāmahe	marutvant sakhya hvā
1101	yat vā marutvaḥ parame sadhasthe	yat vā marutvat parama sadhastha
1101	yat vā avame vṛjane mādayāse	yat vā avama vṛjana māday
1101	ataḥ ā yāhi adhvaram naḥ acchā	atas ā yā adhvara mad acchā
1101	tvāyā haviḥ cakṛmā satyarādhaḥ	tvāyā havis kṛ satya rādhas
1101	tvāyā indra somam suṣumā sudakṣa	tvāyā indra soma su su dakṣa
1101	tvāyā haviḥ cakṛmā brahmavāhaḥ	tvāyā havis kṛ brahman vāhas
1101	adhā niyutvaḥ sagaṇaḥ marudbhiḥ	adha niyutvat sa gaṇa marut
1101	asmin yajñe barhiṣi mādayasva	idam yajña barhis māday
1101	mādayasva haribhiḥ ye te indra	māday hari yad tvad indra
1101	vi syasva śipre vi sṛjasva dhene	vi sā śiprā vi sṛj dhenā
